## RECSRecommendations Upload File
## RECS''## RECS'' indicates a Recommendations pre-process header. Please do not remove these lines.
## RECS
## RECSUse this file to upload product display information to Recommendations. Each product has its own row. Each line must contain 19 values and if not all are filled a space should be left.
## RECSThe last 100 columns (entity.custom1 - entity.custom100) are custom. The name 'customN' can be replaced with a custom name such as 'onSale' or 'brand'.
## RECSIf the products already exist in Recommendations then changes uploaded here will override the data in Recommendations. Any new attributes entered here will be added to the product''s entry in Recommendations.
## RECSentity.id,entity.name,entity.categoryId,entity.message,entity.thumbnailUrl,entity.value,entity.pageUrl,entity.inventory,entity.margin,entity.gratuito,entity.PublicoAlvo,entity.Tema,Entity.Subtema,Entity.Assuntos,entity.Segmentos,entity.DatasEspeciais,entity.Produtor,entity.perfilusuario,entity.familia,entity.PorteEmpresa,entity.TipoUsuario,entity.codigoCronos
1895,8 dicas para desenvolver dinamismo no meio empresarial,Artigo,"Confira os meios e conceitos do especialista em Gestão de Pequenos Negócios, Maikon Richardson, para adicionar o dinamismo à sua rotina de trabalho.",https://www.sebrae.com.br/Sebrae/Portal%20Sebrae/Imagens%20SebraeNA/x11Banner_700.png.pagespeed.ic.gQMpTsZTw3.png,,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/dinamismo-no-meio-empresarial-saiba-o-que-e-e-como-desenvolver,c68e643ce145f510VgnVCM1000004c00210aRCRD",,,Sim,MEI; ME; EPP,Organização,Desempenho Da Produção,Dinamismo É Um Diferencial No Meio Empresarial. Assim; O Profissional Se Destaca E É Sinônimo De Alta Produtividade Na Empresa.,Todos,0,AP,,,MEI; ME; EPP,Pessoa Jurídica,
1896,Cooperativismo e ESG: combinam?,Artigo,"ESG, do inglês Environmental, Social and Governance, que pode ser traduzido como Meio Ambiente, Social e Governança.",https://www.sebrae.com.br/Sebrae/Portal%20Sebrae/Artigos/Imagens/ximagem_ebook_cooperativismo_esg.jpg.pagespeed.ic.tK1oD1SUUg.jpg,,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/cooperativismo-e-esg-combinam,f9fb83cf1b192810VgnVCM100000d701210aRCRD",,,Sim,MEI; ME; EPP,Cooperação,Cooperação,Cooperação; Cooperativismo; Esg;,Associações,0,NA,,,MEI; ME; EPP,Pessoa Jurídica,
1897,Você sabe o que são gatilhos mentais?,Artigo,São ferramentas poderosas para influenciar as escolhas dos clientes e impulsionar as vendas.,,,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/voce-sabe-o-que-sao-gatilhos-mentais,19faeb02b816e810VgnVCM1000001b00320aRCRD",,,Sim,Todos,Mercado e Vendas,Marketing,Marketing; Gatilho,Todos,0,AM,,,Todos,Pessoa Física; Pessoa Jurídica,
1898,Seleção participativa de mandioca,Artigo,"O artigo foca na importância da seleção de variedades de mandioca, para o aumento da produtividade",,,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/selecao-participativa-de-mandioca,1a716ddceeca6610VgnVCM1000004c00210aRCRD",,,Sim,ME; EPP,Inovação,Aumento Da Eficiência Produtiva,Seleção; Variedades; Participativa; Ácido Cianídrico; Avaliação,Cultivos diversos; Indústria de alimentos e bebidas; Serviços de apoio à agricultura,0,AP,,,ME; EPP,Pessoa Jurídica,
1899,"10 fatores-chave de sucesso para hostel, pousada, motéis e hotéis",Artigo,Elementos como estrutura e corpo de colaboradores são alguns dos tópicos apontados por especialistas como importantes para o sucesso.,https://www.sebrae.com.br/Sebrae/Portal%20Sebrae/Artigos/Imagens/ximagem_turismo_conheca-fatores-chave-de-sucesso-para-hostels_shutterstock_1634261737.jpg.pagespeed.ic.k73IjflX2y.jpg,,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/conheca-fatores-chave-de-sucesso-para-hostels,1f0ee4fb56761810VgnVCM100000d701210aRCRD",,,Sim,MEI; ME; EPP,Mercado e Vendas,Estratégia De Mercado,Responda Agora Ao Questionário E Receba Suas Orientações Personalizadas,Meios de hospedagem,0,NA,,,MEI; ME; EPP,Pessoa Jurídica,
1900,Como expandir seu pequeno negócio de forma segura e sustentável,Artigo,Descubra os sinais de que seu negócio está pronto para crescer e os passos práticos para uma expansão segura e sustentável.,"https://www.sebrae.com.br/Sebrae/Portal%20Sebrae/UFs/AM/Artigos/xbanner_sebrae_expandir1,P20,282,29.png.pagespeed.ic.uuOa0NtTJy.jpg",,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/como-expandir-seu-pequeno-negocio-de-forma-segura-e-sustentavel,3ac2988cbd9b2910VgnVCM1000001b00320aRCRD",,,Sim,MEI; ME,Empreendedorismo,Atitude Empreendedora,Sustentável; Demanda Consistente; Produção; Atendimento; Planejamento Financeiro,Todos,0,AM,,,MEI; ME,Pessoa Jurídica,
1901,Ambiente inovador: oportunidade de melhoria e competitividade para MPE,Artigo,Uma estratégia voltada para inovação torna possível a percepção de oportunidades no mercado que nunca eram vistas por nenhuma outra empresa.,https://www.sebrae.com.br/Sebrae/Portal Sebrae/UFs/AP/Imagens/inovação_competitiva.png,,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/ambiente-inovador-oportunidade-de-melhoria-e-competitividade-para-mpe,5ecbe4ecfa6f0610VgnVCM1000004c00210aRCRD",,,Sim,MEI; ME; EPP,Inovação,Iniciativa Sustentável,Inovação; Estratégia; Competitividade; Especialização; Oportunidade,Todos,0,AP,,,MEI; ME; EPP,Pessoa Jurídica,
1902,Conteúdos para auxiliar a sua jornada empreendedora,Artigo,Obtenha o conhecimento que falta para abrir ou melhorar sua empresa,"https://www.sebrae.com.br/Sebrae/Portal%20Sebrae/UFs/PI/Anexos/xBANNER,P20DOWNLOADO,P20PI,P20580x243.png.pagespeed.ic.UtD_rUdhP7.png",,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/pi/sebraeaz/conteudos-para-auxiliar-a-sua-jornada-empreendedora,63bf7e573644d610VgnVCM1000004c00210aRCRD",,,Sim,MEI; ME; EPP,Inovação,Capacitação Para Inovação,Capacitação Para Inovação,Todos,0,PI,,,MEI; ME; EPP,Pessoa Jurídica,
1903,Central de compras no franchising,Artigo,"Fazer parte de uma central de compras traz benefícios aos franqueados, entenda como neste e-book.",https://www.sebrae.com.br/Sebrae/Portal%20Sebrae/Artigos/Imagens/ximagem_ebook_como-montar-uma-central-de-compras-em-uma-rede-de-franquias.jpg.pagespeed.ic.NpT_z7zZbX.jpg,,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/central-de-compras-no-franchising,be3f1df667cb9810VgnVCM1000001b00320aRCRD",,,Sim,MEI; ME; EPP,Cooperação,Organização Empresarial,,Associações,0,NA,,,MEI; ME; EPP,Pessoa Jurídica,
1904,Artigos para festas infantis devem obrigatoriamente ser certificados,Artigo,"Para garantir maior segurança ao consumidor, quem fabrica, importa ou vende esses produtos precisa adequá-los à norma ABNT.",https://www.sebrae.com.br/Sebrae/Portal%20Sebrae/Artigos/Imagens/ximagem-sebrae-leis-normas-artigos-para-festas-infantis-devem-obrigatoriamente-sem-certificados-foto-homem-segurando-prancheta-jpeg.jpg.pagespeed.ic.poLIpH_GMM.jpg,,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/artigos-para-festas-infantis-devem-obrigatoriamente-ser-certificados,c05db7c131738510VgnVCM1000004c00210aRCRD",,,Sim,MEI; ME; EPP,Organização,Certificação,,Eventos,0,NA,,,MEI; ME; EPP,Pessoa Jurídica,
1905,Dono de casa: Facultativo de baixa renda,Artigo,Veja as possibilidades de benefícios que um dono de casa pode obter junto ao INSS e outros órgãos competentes.,https://www.sebrae.com.br/Sebrae/Portal%20Sebrae/UFs/AP/Imagens/xcasa.png.pagespeed.ic.ijBRFcu9V9.png,,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/dono-de-casa-facultativo-de-baixa-renda,e285cde5d61b3610VgnVCM1000004c00210aRCRD",,,Sim,MEI; ME; EPP,Empreendedorismo,Serviço,Dono De Casa: Facultativo De Baixa Renda,Todos,0,AP,,,MEI; ME; EPP,Pessoa Jurídica,
1906,Comunicação interna: como fortalecer a gestão de equipes,Artigo,"Entenda como fortalecer a equipe com comunicação interna, alinhando processos, ganhando produtividade e promovendo colaboração.",https://www.sebrae.com.br/Sebrae/Portal Sebrae/resources/img/sebrae_logo_azul.png,,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ba/artigos/comunicacao-interna-como-fortalecer-a-gestao-de-equipes,46611c3ff4aa8910VgnVCM1000001b00320aRCRD",,,Sim,MEI; ME; EPP,Mercado e Vendas,Pesquisa De Mercado,Comunicação; Gestão De Pessoas; Liderança; Equipe; Produtividade; Clima Organizacional; Alinhamento,Todos,0,BA,,,MEI; ME; EPP,Pessoa Jurídica,
1907,Como utilizar o marketing de influência na sua empresa,Artigo,"O marketing de influência pode ser um grande aliado para o sucesso do seu negócio, leia e saiba mais.",https://www.sebrae.com.br/Sebrae/Portal%20Sebrae/resources/img/xsebrae_logo_azul.png.pagespeed.ic.BDIPNtclTd.png,,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/al/artigos/como-utilizar-o-marketing-de-influencia-na-sua-empresa,92cc30135c6cd810VgnVCM1000001b00320aRCRD",,,Sim,MEI; ME; EPP,Mercado e Vendas,Marketing,Marketing; Empreendedor; Me; Microempreendedor,Todos,0,AL,,,MEI; ME; EPP,Pessoa Jurídica,
1908,Empreendendo na Páscoa,Artigo,Algumas dicas para aproveitar a páscoa e dar uma alavancada nas vendas do seu serviço ou produto,,,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/al/artigos/empreendendo-na-pascoa,963c1bffab237810VgnVCM1000001b00320aRCRD",,,Sim,MEI; ME; EPP,Planejamento,Estratégia De Produto E Venda,,Comércio varejista de alimentos e bebidas; Comércio varejista - Diversos; Panificação; Serviços de alimentação,1,AL,,,MEI; ME; EPP,Pessoa Jurídica,
1909,Maquiador - Ideias de negócios,Vídeo,"O maquiador(a) tem boas perspectivas de crescimento. Pode atuar em salões, domicílios, e com maquiagens artísticas para teatro, TV, cinema, entre outros.",https://i.ytimg.com/vi_webp/ccG7d-mET0M/maxresdefault.webp,,"https://www.sebrae.com.br/sites/PortalSebrae/galeriavideo/maquiador-ideias-de-negocios,b4bcfc17ab18f810VgnVCM1000001b00320aRCRD",,,Sim,PF,Empreendedorismo,,Ideias De Negócio; Mei; Maquiador,Todos,0,NA,,,PF,Pessoa Física,
1910,Você sabe a diferença entre franquia e microfranquia?,Artigo,"Franquia exige maior investimento e estrutura ampla; microfranquia tem custo inicial menor e operação simplificada, ideal para começar com menos recursos.",,,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/voce-sabe-a-diferenca-entre-franquia-e-microfranquia,b68708bed3d62910VgnVCM1000001b00320aRCRD",,,Sim,MEI; ME; EPP,Empreendedorismo,Diferenciação,Micro Franquias; Franquias; Acessível,Todos,0,AM,,,MEI; ME; EPP,Pessoa Jurídica,
1911,Critérios de precificação.,Artigo,Descubra o segredo para definir preços de forma inteligente e lucrativa!,,,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/criterios-de-precificacao,cd4c67b996f22910VgnVCM1000001b00320aRCRD",,,Sim,PF; MEI; ME,Mercado e Vendas,Marketing,Precificação,Todos,0,AM,,,PF; MEI; ME,Pessoa Física; Pessoa Jurídica,
1912,Aproveite as férias de inverno para aumentar suas vendas,Artigo,"Com um bom planejamento, você pode ganhar mais dinheiro nesse período. Confira!","https://www.sebrae.com.br/Sebrae/Portal%20Sebrae/Artigos/xSebrae,P20Reduzido,P20-,P20Maior.png.pagespeed.ic.hI7IPJa-jh.png",,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/aproveite-as-ferias-de-inverno-para-aumentar-suas-vendas,0f788b88ba73e410VgnVCM1000003b74010aRCRD",,,Sim,MEI; ME; EPP,Mercado e Vendas,Estratégia De Venda,Oportunidade De Mercado; Senso De Oportunidade; Planejamento Estratégico; Gestão De Estoque; Férias De Inverno,Todos,0,NA,,,MEI; ME; EPP,Pessoa Jurídica,
1913,"Conteúdos para o segmento de bares, restaurantes, mercadinhos e afins",Artigo,Confira conteúdos voltados para os empreendedores do segmento de Alimentos e Bebidas,,,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/pe/sebraeaz/conteudos-para-o-segmento-de-alimentos-e-bebidas,474c6bb8c5511810VgnVCM100000d701210aRCRD",,,Sim,MEI; ME,Mercado e Vendas,Empresa,Moda; Varejo; Confecção,Comércio varejista de alimentos e bebidas; Serviços de alimentação,0,PE,,,MEI; ME,Pessoa Jurídica,
1914,Conserto de brinquedo - Ideias de negócios,Vídeo,"Todo mundo já teve um brinquedo especial. E se ele quebrasse? Muitos não sabem, mas existe a profissão de consertador de brinquedos para esses casos.",https://i.ytimg.com/vi_webp/eleZvfebo9Y/maxresdefault.webp,,"https://www.sebrae.com.br/sites/PortalSebrae/galeriavideo/conserto-de-brinquedo-ideias-de-negocios,7d1c7fd32e18f810VgnVCM1000001b00320aRCRD",,,Sim,PF,Empreendedorismo,,Ideias De Negócio; Mei; Conserto De Brinquedo,Todos,0,NA,,,PF,Pessoa Física,
1915,Consultoria em Gestão Financeira e Econômica,Artigo,"Você vai aprender que controlar o dinheiro não é apenas economizar, mas aprender a medir o seu sucesso, a entender como funciona a sua empresa e o mercado.",https://www.sebrae.com.br/Sebrae/Portal Sebrae/UFs/AP/Imagens/Consultoria em Gestão Financeira e Econômica.png,,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/consultoria-em-gestao-financeira-e-economica,a37e388a3be5b510VgnVCM1000004c00210aRCRD",,,Sim,MEI; ME; EPP,Finanças,Gestão Financeira,,Todos,0,AP,,,MEI; ME; EPP,Pessoa Jurídica,
1916,Saiba quais são as melhores estratégias para vendas no final de ano,Artigo,Como estão as suas estratégias para vendas no final de ano? Confira as dicas para traçar os caminhos a serem seguidos nessa época.,https://www.sebrae.com.br/Sebrae/Portal%20Sebrae/UFs/PE/Imagens/xsebraepe_sebraepe_image_421.jpeg.pagespeed.ic.1pX9ZGayS-.jpg,,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/pe/artigos/saiba-quais-sao-as-melhores-estrategias-para-vendas-no-final-de-ano,cb4e2b3f5358c710VgnVCM100000d701210aRCRD",,,Sim,MEI; ME,Mercado e Vendas,Venda,Vendas; Final De Ano; Estratégia; Vender,Todos,0,PE,,,MEI; ME,Pessoa Jurídica,
1917,Prepare a precificação para o carnaval e faça crescer seus lucros,Artigo,"Carnaval chegando é hora de rever os custos, os gastos e as margens de lucros, alinhando sua precificação para aumentar seu lucro antes e durante a folia.",https://www.sebrae.com.br/Sebrae/Portal%20Sebrae/Artigos/Imagens/ximagem_gestao-financeira_prepare-precificacao-para-carnaval-e-faca-crescer-seus-lucros_freepik-pessoa-se-divertindo-no-carnaval_2073372.jpg.pagespeed.ic.U_8zx9SBlM.jpg,,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/prepare-a-precificacao-para-o-carnaval-e-faca-crescer-seus-lucros,d142d567844f5810VgnVCM1000001b00320aRCRD",,,Sim,PF; MEI; ME,Mercado e Vendas,Preço,Precificação; Markup; Dre; Fluxo De Caixa; Markup Multiplicador; Vendas De Carnaval,Todos,0,NA,,,PF; MEI; ME,Pessoa Física; Pessoa Jurídica,
1918,Saiba como e porquê economizar para a aposentadoria,Artigo,Fique com algumas dicas de como economizar para garantir sua aposentadoria e conheça a melhor forma de guardar seu dinheiro poupado.,https://www.sebrae.com.br/Sebrae/Portal%20Sebrae/UFs/AP/Imagens/xeconomias.png.pagespeed.ic.iMgYjXo_Bj.png,,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/saiba-como-e-porque-economizar-para-a-aposentadoria,d6b4c521ee5b2610VgnVCM1000004c00210aRCRD",,,Sim,MEI; ME; EPP,Leis,Legislação Previdenciária,Aposentadoria. Poupar. Economizar.,Todos,0,AP,,,MEI; ME; EPP,Pessoa Jurídica,
1919,Confira 10 passos para se manter adimplente e não dever nada a ninguém,Artigo,"Saiba como evitar atrasos, organizar as finanças da empresa e seguir no caminho certo para manter seu negócio adimplente, sem complicação.",https://www.sebrae.com.br/Sebrae/Portal%20Sebrae/UFs/PE/Anexos/xsebraepe_sebraepe_image_888.jpeg.pagespeed.ic.ZkkTs7NFjo.jpg,,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/pe/artigos/confira-10-passos-para-se-manter-adimplente-e-nao-dever-nada-a-ninguem,0d7353a5b6647910VgnVCM1000001b00320aRCRD",,,Sim,MEI; ME; EPP,Finanças,Inadimplência,Negócios; Gestão; Finanças,Todos,0,PE,,,MEI; ME; EPP,Pessoa Jurídica,
1920,Você está preparado para as novas exigências fiscais e trabalhistas?,Artigo,Saiba como cadastrar a sua empresa no Domicílio Tributário Eletrônico (DTE) e Domicílio Eletrônico Trabalhista (DET) e receba comunicações sobre a sua empresa.,https://www.sebrae.com.br/Sebrae/Portal Sebrae/UFs/MS/Anexos/2024/Domicílios Eletrônicos Tributários.png,,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ms/artigos/voce-esta-preparado-para-as-novas-exigencias-fiscais-e-trabalhistas,4a03f6cdd8370910VgnVCM1000001b00320aRCRD",,,Sim,MEI; ME; EPP,Leis,Legalização De Empresa,Cadastro Domicílio Eletrônico; Dte; Det; Microempresas; Pequenas Empresas; Mei; Orientação Empresarial,Todos,0,MS,,,MEI; ME; EPP,Pessoa Jurídica,
1921,Demanda de alumínio crescerá 40% até 2030 e ampliará uso na construção,Artigo,Entenda como o alumínio deve se popularizar na construção pela possibilidade de aliar sustentabilidade a menores custos de manutenção.,https://www.sebrae.com.br/Sebrae/Portal%20Sebrae/Artigos/Imagens/ximagem_casa_e_construcao_demanda-de-aluminio-crescera-40-ate-2030-e-ampliara-uso-na-construcao_shutterstock_1991394029.jpg.pagespeed.ic.NNVTyg1ann.jpg,,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/demanda-de-aluminio-crescera-40-ate-2030-e-ampliara-uso-na-construcao,57ea0056580d5810VgnVCM1000001b00320aRCRD",,,Sim,MEI; ME; EPP,Mercado e Vendas,Análise De Tendência,Demanda Por Alumínio; Alumínio; Construção Civil,Construção Civil; Extração mineral; Indústria metalúrgica; Indústria da construção,0,NA,,,MEI; ME; EPP,Pessoa Jurídica,
1922,Dicas de sucesso para aumentar suas vendas no fim de ano,Artigo,Fique atento e aproveite para aumentar suas vendas nas festas de final do ano.,https://www.sebrae.com.br/Sebrae/Portal Sebrae/UFs/AP/Imagens/Maikon Richardson Analista de Negócios do Sebrae Amapá.png,,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/dicas-de-sucesso-para-aumentar-suas-vendas-no-fim-de-ano,0b3d1219dcf2f510VgnVCM1000004c00210aRCRD",,,Sim,MEI; ME; EPP,Planejamento,Competitividade,Aumento Nas Vendas; Natal; Fim De Ano; Atendimento,Todos,0,AP,,,MEI; ME; EPP,Pessoa Jurídica,
1923,Vídeos curtos ou longos no Instagram,Artigo,Escolha entre vídeos curtos para engajamento rápido ou vídeos longos para aprofundar a conexão com seu público.,,,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/videos-curtos-ou-longos-no-instagram,2a8709f039d45910VgnVCM1000001b00320aRCRD",,,Sim,MEI; ME; EPP,Inovação,Rede Social,,Todos,0,AM,,,MEI; ME; EPP,Pessoa Jurídica,
1924,Como saber se a empresa é viável financeiramente,Artigo,Aprenda métodos que lhe confirmarão se vale a pena financiar seu projeto.,https://www.sebrae.com.br/Sebrae/Portal Sebrae/UFs/AP/Imagens/Como saber se a empresa é viável financeiramente.png,,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/como-saber-se-a-empresa-e-viavel-financeiramente,89a7ddd2cf092610VgnVCM1000004c00210aRCRD",,,Sim,PF; MEI,Finanças,Viabilidade Financeira,Como Saber Se A Empresa É Viável Financeiramente,Todos,0,AP,,,PF; MEI,Pessoa Física; Pessoa Jurídica,
1925,Como transformar artesanato em negócio,Artigo,Transformar o artesanato em um negócio pode ser uma excelente forma de monetizar suas habilidades criativas. Baixe o ebook e siga o passo a passo.,,,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/como-transformar-artesanato-em-negocio,b6893fd0a7a71910VgnVCM1000001b00320aRCRD",,,Sim,PF; MEI,Empreendedorismo,Atitude Empreendedora,Empreendedorismo; Artesanato; Transformar; Negócios,Artesanato,0,AM,,,PF; MEI,Pessoa Física; Pessoa Jurídica,
1926,Os segredos para construir uma marca forte e duradoura,Artigo,"Saiba como criar uma marca sólida que conquista clientes, gera lealdade e se torna um diferencial valioso para o sucesso do seu negócio.",,,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/os-segredos-para-construir-uma-marca-forte-e-duradoura,be972b7a49644910VgnVCM1000001b00320aRCRD",,,Sim,PF; MEI,Mercado e Vendas,Marca,Marca,Todos,0,AM,,,PF; MEI,Pessoa Física; Pessoa Jurídica,
1927,Dia Internacional da Mulher Negra Afro-Latina Americana e Caribenha,Artigo,"Segundo dados do relatório técnico de empreendedorismo feminino 2023, feito pelo Sebrae DF, 52,4% dos empreendedores no Brasil são negros.","https://www.sebrae.com.br/Sebrae/Portal%20Sebrae/UFs/AL/Artigos/xFoto,P20para,P20inserir,P20nos,P20artigos,P20-,P20Juliana,P20Gomes.png.pagespeed.ic.m798-ubMn5.png",,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/al/artigos/dia-internacional-da-mulher-negra-afro-latina-americana-e-caribenha,faf7bbcfeb8e0910VgnVCM1000001b00320aRCRD",,,Sim,MEI; ME; EPP,Empreendedorismo,Desenvolvimento Social,Sucesso - Qualidade - Microempreendedorindividual - Participaçãoindividual,Todos,0,AL,,,MEI; ME; EPP,Pessoa Jurídica,
1928,O equilíbrio vence o estresse e a ansiedade nos negócios,Artigo,Ansiedade e estresse normalmente estão presentes na jornada do empreendedor. Veja como administrar essas emoções e obter equilíbrio.,,,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/o-equilibrio-vence-o-estresse-e-a-ansiedade-nos-negocios,fbfd9032e3074910VgnVCM1000001b00320aRCRD",,,Sim,MEI; ME,Organização,Rotina De Trabalho,,Todos,0,AM,,,MEI; ME,Pessoa Jurídica,
